-8.195317536592483521e-02,7.603316903114318848e-01,1.178374886512756348e-02,-6.442363858222961426e-01
-3.679535910487174988e-02,7.243169546127319336e-01,-1.248785182833671570e-01,-6.770645380020141602e-01
-4.523181915283203125e-02,6.475281119346618652e-01,-3.192111104726791382e-02,-7.600279450416564941e-01
-6.253840774297714233e-02,8.012953996658325195e-01,-5.700948834419250488e-02,-5.922539830207824707e-01
-6.988530047237873077e-03,7.642023563385009766e-01,-5.378387495875358582e-02,-6.426922678947448730e-01
-2.068263292312622070e-02,6.474947929382324219e-01,-2.948634140193462372e-02,-7.612183094024658203e-01
-1.395521908998489380e-01,7.760451436042785645e-01,-1.029624119400978088e-01,-6.063644289970397949e-01
-4.801715910434722900e-02,7.662869095802307129e-01,-1.600601524114608765e-01,-6.203865408897399902e-01
-5.729003623127937317e-02,6.802683472633361816e-01,-5.685022100806236267e-03,-7.306987047195434570e-01
-1.725657135248184204e-01,8.466211557388305664e-01,-1.480120122432708740e-01,-4.811923503875732422e-01
3.861049562692642212e-02,7.255111932754516602e-01,-7.717959582805633545e-02,-6.827781796455383301e-01
-3.802568092942237854e-02,6.772821545600891113e-01,-6.925052148289978504e-04,-7.347397208213806152e-01
-1.643827855587005615e-01,8.215115666389465332e-01,-1.271805614233016968e-01,-5.309634208679199219e-01
5.234594922512769699e-03,7.729882001876831055e-01,-4.845332354307174683e-02,-6.325456500053405762e-01
-4.418240487575531006e-02,6.979861855506896973e-01,2.263400331139564514e-02,-7.143884301185607910e-01
-1.091108545660972595e-01,7.807805538177490234e-01,-8.560814708471298218e-02,-6.092190742492675781e-01
1.100985929369926453e-01,7.376387715339660645e-01,-1.069079115986824036e-01,-6.575241684913635254e-01
-4.864001646637916565e-02,7.253876328468322754e-01,-5.465922877192497253e-02,-6.844408512115478516e-01
-8.116912096738815308e-02,8.330172896385192871e-01,-1.429539918899536133e-01,-5.282592177391052246e-01
1.694068461656570435e-01,7.479118108749389648e-01,-1.659608632326126099e-02,-6.416024565696716309e-01
-1.522346120327711105e-02,7.019301056861877441e-01,-3.527003899216651917e-02,-7.112089991569519043e-01
-1.413733661174774170e-01,7.876319289207458496e-01,-1.685770004987716675e-01,-5.755270123481750488e-01
1.064129471778869629e-01,7.615569233894348145e-01,-1.297781318426132202e-01,-6.259911656379699707e-01
-9.792739897966384888e-02,7.642767429351806641e-01,-2.750635333359241486e-02,-6.368160247802734375e-01
-1.596663147211074829e-01,8.417207002639770508e-01,-2.103616148233413696e-01,-4.709149301052093506e-01
1.119863390922546387e-01,7.338009476661682129e-01,-3.692701086401939392e-02,-6.690527796745300293e-01
-5.454824119806289673e-02,7.293750047683715820e-01,-1.674950122833251953e-02,-6.817301511764526367e-01
-1.522680371999740601e-01,8.480697274208068848e-01,-1.827947348356246948e-01,-4.734747707843780518e-01
1.031218543648719788e-01,7.799836397171020508e-01,-4.936211556196212769e-02,-6.152681112289428711e-01
-4.741933569312095642e-02,7.500271797180175781e-01,1.019478961825370789e-02,-6.596263051033020020e-01
-1.338227391242980957e-01,7.950389385223388672e-01,-3.290921077132225037e-02,-5.906959176063537598e-01
7.862142473459243774e-02,7.703562974929809570e-01,-1.307215988636016846e-01,-6.190974116325378418e-01
-6.700349599123001099e-02,7.246019840240478516e-01,8.442468941211700439e-03,-6.858506798744201660e-01
-1.370646953582763672e-01,8.430317044258117676e-01,-9.286139905452728271e-02,-5.117495059967041016e-01
8.112401515245437622e-02,7.500873804092407227e-01,-5.478264018893241882e-02,-6.540540456771850586e-01
-6.214399635791778564e-02,6.966664195060729980e-01,-4.435261711478233337e-03,-7.146847248077392578e-01
-1.824011355638504028e-01,8.514157533645629883e-01,-9.637332707643508911e-02,-4.822168648242950439e-01
-4.597092792391777039e-02,8.162266016006469727e-01,-7.561077922582626343e-02,-5.709148049354553223e-01
-5.942080914974212646e-02,6.693435311317443848e-01,-8.469724096357822418e-03,-7.405245304107666016e-01
-9.156880527734756470e-02,7.805437445640563965e-01,-1.653579920530319214e-01,-5.958383679389953613e-01
5.956822261214256287e-02,7.394357323646545410e-01,-8.749507367610931396e-02,-6.648541688919067383e-01
-1.592285372316837311e-02,7.636756896972656250e-01,-6.298214197158813477e-02,-6.423231959342956543e-01
-1.144393980503082275e-01,8.434031605720520020e-01,-1.712696701288223267e-01,-4.962272047996520996e-01
7.970432192087173462e-02,7.143376469612121582e-01,-3.627351671457290649e-02,-6.943004727363586426e-01
1.422439003363251686e-03,7.473748326301574707e-01,-4.721873998641967773e-02,-6.627211570739746094e-01
-1.184588298201560974e-01,8.318859934806823730e-01,-1.870615631341934204e-01,-5.088626742362976074e-01
6.655951589345932007e-02,7.415670752525329590e-01,-1.631617546081542969e-02,-6.673694252967834473e-01
2.288741618394851685e-02,7.733029723167419434e-01,-1.812776550650596619e-02,-6.333641409873962402e-01
-9.699902683496475220e-02,7.708461284637451172e-01,-4.505011439323425293e-02,-6.279792189598083496e-01
1.682679355144500732e-02,7.521992325782775879e-01,-6.035373359918594360e-02,-6.559501290321350098e-01
-1.217344403266906738e-02,7.022128105163574219e-01,-1.108576823025941849e-02,-7.117767333984375000e-01
-1.234737262129783630e-01,8.262370824813842773e-01,-6.082645803689956665e-02,-5.462478399276733398e-01
3.904617577791213989e-02,7.385514974594116211e-01,-2.410521917045116425e-02,-6.726335883140563965e-01
-1.687016710638999939e-02,6.951722502708435059e-01,-1.222217362374067307e-02,-7.185413241386413574e-01
-1.688329428434371948e-01,8.371158242225646973e-01,-9.307403862476348877e-02,-5.119275450706481934e-01
-2.195149101316928864e-02,7.881311178207397461e-01,-1.484369579702615738e-02,-6.149367094039916992e-01
-7.360923103988170624e-03,6.788793802261352539e-01,-2.252297848463058472e-02,-7.338673472404479980e-01
-2.365570515394210815e-02,8.178632855415344238e-01,-1.340662091970443726e-01,-5.590763688087463379e-01
6.633867044001817703e-03,7.208636403083801270e-01,1.594016328454017639e-02,-6.928617358207702637e-01
-5.498355627059936523e-02,6.927284598350524902e-01,-6.113481894135475159e-02,-7.164961099624633789e-01
-1.457206755876541138e-01,8.137477040290832520e-01,-2.028000503778457642e-01,-5.248355269432067871e-01
-5.683408305048942566e-02,7.687011957168579102e-01,-5.335646867752075195e-02,-6.348397135734558105e-01
-7.706284523010253906e-02,6.950979232788085938e-01,-5.951323360204696655e-02,-7.122910022735595703e-01
-1.008149459958076477e-01,7.622571587562561035e-01,-6.532838195562362671e-02,-6.360288262367248535e-01
1.656760573387145996e-01,7.288899421691894531e-01,-6.271027773618698120e-02,-6.613155603408813477e-01
-3.484887629747390747e-02,7.350756525993347168e-01,-2.253512293100357056e-02,-6.767138242721557617e-01
-1.313087642192840576e-01,8.195583224296569824e-01,-7.538613677024841309e-02,-5.526293516159057617e-01
1.423943191766738892e-01,7.463986277580261230e-01,-6.978051364421844482e-02,-6.463308334350585938e-01
-9.043845348060131073e-03,6.908005475997924805e-01,1.103034522384405136e-02,-7.229047417640686035e-01
-1.336302161216735840e-01,8.246275186538696289e-01,-5.630834773182868958e-02,-5.467739105224609375e-01
