7.196592688560485840e-01,7.244934886693954468e-02,-8.681957423686981201e-02,6.850576400756835938e-01
6.559602618217468262e-01,1.155208572745323181e-01,-2.014593482017517090e-01,7.181817889213562012e-01
6.713890433311462402e-01,1.979521214962005615e-01,-1.395842283964157104e-01,7.004054784774780273e-01
7.159213423728942871e-01,9.850371628999710083e-02,-8.810037374496459961e-02,6.855595707893371582e-01
6.278368830680847168e-01,1.135393604636192322e-01,-1.949853897094726562e-01,7.449230551719665527e-01
6.781726479530334473e-01,1.745347976684570312e-01,-1.550281047821044922e-01,6.968398094177246094e-01
6.902195215225219727e-01,1.686302125453948975e-01,-6.960891187191009521e-02,7.002253532409667969e-01
6.651794314384460449e-01,1.354887634515762329e-01,-1.822051852941513062e-01,7.113229632377624512e-01
6.755040884017944336e-01,1.640581339597702026e-01,-1.385460048913955688e-01,7.053964138031005859e-01
6.898183226585388184e-01,1.610474884510040283e-01,-9.942334145307540894e-02,6.988056302070617676e-01
6.636407375335693359e-01,1.266694366931915283e-01,-1.614198386669158936e-01,7.193604707717895508e-01
7.005633115768432617e-01,1.448287516832351685e-01,-1.209670826792716980e-01,6.881879568099975586e-01
7.057402133941650391e-01,1.686474531888961792e-01,-8.117787539958953857e-02,6.832999587059020996e-01
6.425166726112365723e-01,1.412284523248672485e-01,-1.847550868988037109e-01,7.301318049430847168e-01
6.725196838378906250e-01,1.630542874336242676e-01,-1.576262861490249634e-01,7.044746875762939453e-01
7.163332700729370117e-01,5.925026908516883850e-02,-7.526810467243194580e-02,6.911517381668090820e-01
6.477196216583251953e-01,9.266126900911331177e-02,-2.224055081605911255e-01,7.227786183357238770e-01
6.625626087188720703e-01,2.262680232524871826e-01,-1.290828287601470947e-01,7.022472620010375977e-01
7.173958420753479004e-01,6.135068088769912720e-02,-8.552179485559463501e-02,6.886692643165588379e-01
6.276223063468933105e-01,7.067479193210601807e-02,-2.292849570512771606e-01,7.406238913536071777e-01
6.905660033226013184e-01,1.566577106714248657e-01,-1.328020691871643066e-01,6.934988498687744141e-01
6.785333156585693359e-01,1.230540275573730469e-01,-9.960677474737167358e-02,7.173065543174743652e-01
6.513814926147460938e-01,1.001867279410362244e-01,-2.002252638339996338e-01,7.249652147293090820e-01
6.674999594688415527e-01,1.850403547286987305e-01,-1.250969916582107544e-01,7.103201150894165039e-01
6.831543445587158203e-01,1.046095043420791626e-01,-1.262723952531814575e-01,7.116265892982482910e-01
6.520085334777832031e-01,1.100126355886459351e-01,-2.048385143280029297e-01,7.216808795928955078e-01
6.921172738075256348e-01,1.715548634529113770e-01,-1.193174123764038086e-01,6.908733248710632324e-01
