-7.060733437538146973e-01,2.608346045017242432e-01,-4.448625743389129639e-01,4.853071272373199463e-01
-6.881527900695800781e-01,1.077371314167976379e-01,-3.686656355857849121e-01,6.155681014060974121e-01
-6.842197775840759277e-01,5.406273156404495239e-02,-4.318650960922241211e-01,5.851606130599975586e-01
-7.127606868743896484e-01,2.838131189346313477e-01,-4.780499339103698730e-01,4.276572167873382568e-01
-6.950249671936035156e-01,1.279385834932327271e-01,-3.369296789169311523e-01,6.221337914466857910e-01
-6.787713170051574707e-01,3.395221382379531860e-02,-4.221006631851196289e-01,5.999564528465270996e-01
-6.685045957565307617e-01,3.297923207283020020e-01,-5.069848895072937012e-01,4.327874481678009033e-01
-7.022429704666137695e-01,1.847751140594482422e-01,-4.203568994998931885e-01,5.440708398818969727e-01
-7.474744319915771484e-01,8.179424703121185303e-02,-4.404332339763641357e-01,4.905203580856323242e-01
-6.855066418647766113e-01,2.716002166271209717e-01,-4.895852208137512207e-01,4.654248356819152832e-01
-7.366866469383239746e-01,1.022371500730514526e-01,-2.954803407192230225e-01,5.996096730232238770e-01
-6.925296187400817871e-01,1.551938205957412720e-01,-4.585879743099212646e-01,5.348033905029296875e-01
-6.846352219581604004e-01,2.896874547004699707e-01,-4.977674782276153564e-01,4.467475116252899170e-01
-6.886951923370361328e-01,2.452259063720703125e-01,-4.119310975074768066e-01,5.439447760581970215e-01
-7.511693835258483887e-01,6.519788503646850586e-02,-4.085707962512969971e-01,5.143575668334960938e-01
-6.740737557411193848e-01,1.359342485666275024e-01,-3.403783440589904785e-01,6.413181424140930176e-01
-6.282467842102050781e-01,1.261145770549774170e-01,-3.696543872356414795e-01,6.728720068931579590e-01
-6.482010483741760254e-01,1.968653202056884766e-01,-4.308366477489471436e-01,5.962039828300476074e-01
-7.116146087646484375e-01,1.559408754110336304e-01,-3.585875034332275391e-01,5.836969017982482910e-01
-6.510725617408752441e-01,1.283116936683654785e-01,-3.420855998992919922e-01,6.652954816818237305e-01
-6.344924569129943848e-01,1.556114256381988525e-01,-3.978629112243652344e-01,6.441347002983093262e-01
-6.021523475646972656e-01,2.114584743976593018e-01,-4.475995302200317383e-01,6.263806223869323730e-01
-6.576335430145263672e-01,2.554127275943756104e-01,-4.321900010108947754e-01,5.616888403892517090e-01
-6.372445821762084961e-01,2.199697345495223999e-01,-4.771778881549835205e-01,5.637676119804382324e-01
-6.547073125839233398e-01,1.622639000415802002e-01,-4.601963758468627930e-01,5.772765278816223145e-01
-6.708492040634155273e-01,1.535851955413818359e-01,-2.853922247886657715e-01,6.670263409614562988e-01
-5.977200269699096680e-01,3.000907003879547119e-01,-4.487078487873077393e-01,5.927373766899108887e-01
-5.957888364791870117e-01,1.558268666267395020e-01,-4.359332621097564697e-01,6.562894582748413086e-01
